trade_id,market_question,entry_time,exit_time,hold_hours,entry_side,exit_side,entry_price,exit_price,size,gross_pnl_usd,pnl_cents_per_share,entry_mid,exit_mid,status,exit_reason
2507,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,2026-06-05T06:36:00+00:00,2026-06-05T06:58:00+00:00,0.3667,buy_yes,sell_yes,0.35,0.35,22.5873,0,0,0.345,0.355,closed,opposite_fill
2508,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,2026-06-05T06:49:00+00:00,2026-06-05T06:58:00+00:00,0.15,buy_yes,sell_yes,0.3,0.35,29.4658,1.4733,5,0.29,0.355,closed,opposite_fill
2509,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,2026-06-05T06:49:00+00:00,2026-06-05T07:02:00+00:00,0.2167,buy_yes,sell_yes,0.3,0.37,17.0102,1.1907,7,0.29,0.395,closed,opposite_fill
2510,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,2026-06-05T07:02:00+00:00,2026-06-05T07:11:00+00:00,0.15,sell_yes,buy_yes,0.37,0.37,29.4658,0,0,0.395,0.34,closed,opposite_fill
2511,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,2026-06-05T07:09:00+00:00,2026-06-05T07:11:00+00:00,0.0333,sell_yes,buy_yes,0.38,0.37,17.0102,0.1701,1,0.435,0.34,closed,opposite_fill
2512,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,2026-06-05T07:09:00+00:00,2026-06-05T07:14:00+00:00,0.0833,sell_yes,buy_yes,0.38,0.4,29.4658,-0.5893,-2,0.435,0.365,closed,opposite_fill
2513,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,2026-06-05T07:14:00+00:00,2026-06-05T07:23:00+00:00,0.15,buy_yes,sell_yes,0.4,0.44,17.0102,0.6804,4,0.365,0.45,closed,opposite_fill
2514,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-05T06:54:00+00:00,2026-06-05T07:44:00+00:00,0.8333,sell_yes,buy_yes,0.4,0.4,28.0145,0,0,0.41,0.395,closed,opposite_fill
2515,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-05T07:44:00+00:00,2026-06-05T07:48:00+00:00,0.0667,buy_yes,sell_yes,0.4,0.41,33.9535,0.3395,1,0.395,0.415,closed,opposite_fill
2516,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-05T07:48:00+00:00,2026-06-05T07:50:00+00:00,0.0333,sell_yes,buy_yes,0.41,0.41,28.0145,0,0,0.415,0.395,closed,opposite_fill
2517,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-05T07:50:00+00:00,2026-06-05T07:55:00+00:00,0.0833,buy_yes,sell_yes,0.41,0.4,33.9535,-0.3395,-1,0.395,0.41,closed,opposite_fill
2518,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,2026-06-05T07:23:00+00:00,2026-06-05T07:59:00+00:00,0.6,sell_yes,buy_yes,0.44,0.35,29.4658,2.6519,9,0.45,0.345,closed,opposite_fill
2519,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,2026-06-05T07:53:00+00:00,2026-06-05T07:59:00+00:00,0.1,sell_yes,buy_yes,0.43,0.35,17.0102,1.3608,8,0.445,0.345,closed,opposite_fill
2520,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,2026-06-05T07:53:00+00:00,2026-06-05T08:17:00+00:00,0.4,sell_yes,buy_yes,0.43,0.41,29.4658,0.5893,2,0.445,0.405,closed,opposite_fill
2521,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,2026-06-05T08:02:00+00:00,2026-06-05T08:17:00+00:00,0.25,sell_yes,buy_yes,0.4,0.41,17.0102,-0.1701,-1,0.455,0.405,closed,opposite_fill
2522,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-05T07:55:00+00:00,2026-06-05T08:25:00+00:00,0.5,sell_yes,buy_yes,0.4,0.4,28.0145,0,0,0.41,0.395,closed,opposite_fill
2523,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-05T08:25:00+00:00,2026-06-05T08:26:00+00:00,0.0167,buy_yes,sell_yes,0.4,0.4,33.9535,0,0,0.395,0.405,closed,opposite_fill
2524,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,2026-06-05T08:02:00+00:00,2026-06-05T08:38:00+00:00,0.6,sell_yes,buy_yes,0.4,0.36,32.2543,1.2902,4,0.455,0.32,closed,opposite_fill
2525,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,2026-06-05T08:19:00+00:00,2026-06-05T08:38:00+00:00,0.3167,sell_yes,buy_yes,0.45,0.36,14.2217,1.2799,9,0.465,0.32,closed,opposite_fill
2526,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,2026-06-05T08:19:00+00:00,2026-06-05T08:46:00+00:00,0.45,sell_yes,buy_yes,0.45,0.36,32.2543,2.9029,9,0.465,0.355,closed,opposite_fill
2527,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-05T08:26:00+00:00,2026-06-05T08:46:00+00:00,0.3333,sell_yes,buy_yes,0.4,0.41,29.8735,-0.2987,-1,0.405,0.405,closed,opposite_fill
2528,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-05T08:46:00+00:00,2026-06-05T08:50:00+00:00,0.0667,buy_yes,sell_yes,0.41,0.41,32.0945,0,0,0.405,0.41,closed,opposite_fill
2529,Will the Sweden Democrats (SD) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-05T01:43:00+00:00,2026-06-05T08:53:00+00:00,7.1667,sell_yes,buy_yes,0.55,0.51,21.8623,0.8745,4,0.555,0.495,closed,opposite_fill
2530,Will the Sweden Democrats (SD) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-05T03:30:00+00:00,2026-06-05T08:53:00+00:00,5.3833,sell_yes,buy_yes,0.55,0.51,40.1057,1.6042,4,0.555,0.495,closed,opposite_fill
2531,Clarity Act (H.R.3633) signed into law in 2026?,2026-06-01T19:11:00+00:00,2026-06-06T23:00:00+00:00,123.817,sell_yes,buy_yes,0.49,0.55,3.0984,-0.1859,-6,0.535,0.495,closed,opposite_fill
2532,Will the Moderate Party (M) win the third most seats in the 2026 Swedish parliamentary election?,2026-06-04T10:37:00+00:00,2026-06-06T23:00:00+00:00,60.3833,buy_yes,sell_yes,0.54,0.61,6.59959,0.462,7,0.525,0.64,closed,opposite_fill
2533,Will the Moderate Party (M) win the third most seats in the 2026 Swedish parliamentary election?,2026-06-05T00:38:00+00:00,2026-06-06T23:00:00+00:00,46.3667,buy_yes,sell_yes,0.57,0.61,39.8764,1.5951,4,0.535,0.64,closed,opposite_fill
2534,Will Harry Kane win the 2026 Ballon d'Or?,2026-06-05T00:03:00+00:00,2026-06-06T23:03:00+00:00,47,buy_yes,sell_yes,0.57,0.29,0.85206,-0.2386,-28,0.2675,0.3085,closed,opposite_fill
2535,Will there be no change in Fed interest rates after the September 2026 meeting?,2026-06-05T04:13:00+00:00,2026-06-06T23:07:00+00:00,42.9,sell_yes,buy_yes,0.77,0.76,43.9973,0.44,1,0.775,0.53,closed,opposite_fill
2536,Will Kimi Antonelli be the 2026 F1 Drivers' Champion?,2026-06-03T00:09:00+00:00,2026-06-06T23:07:00+00:00,94.9667,sell_yes,buy_yes,0.35,0.55,2.01396,-0.4028,-20,0.503,0.547,closed,opposite_fill
2537,Will Kimi Antonelli be the 2026 F1 Drivers' Champion?,2026-06-06T23:00:00+00:00,2026-06-06T23:07:00+00:00,0.1167,sell_yes,buy_yes,0.51,0.55,49.626,-1.985,-4,0.5535,0.547,closed,opposite_fill
2538,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-05T08:50:00+00:00,2026-06-06T23:08:00+00:00,38.3,sell_yes,buy_yes,0.41,0.4,29.8735,0.2987,1,0.41,0.395,closed,opposite_fill
2539,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-06T23:08:00+00:00,2026-06-06T23:12:00+00:00,0.0667,buy_yes,sell_yes,0.4,0.4,37.6716,0,0,0.395,0.405,closed,opposite_fill
2540,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-06T23:12:00+00:00,2026-06-06T23:13:00+00:00,0.0167,sell_yes,buy_yes,0.4,0.4,24.2964,0,0,0.405,0.38,closed,opposite_fill
2541,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-06T23:13:00+00:00,2026-06-06T23:15:00+00:00,0.0333,buy_yes,sell_yes,0.4,0.4,37.6716,0,0,0.38,0.405,closed,opposite_fill
2542,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-06T23:15:00+00:00,2026-06-06T23:16:00+00:00,0.0167,sell_yes,buy_yes,0.4,0.4,24.2964,0,0,0.405,0.38,closed,opposite_fill
2543,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-06T23:16:00+00:00,2026-06-06T23:19:00+00:00,0.05,buy_yes,sell_yes,0.4,0.39,37.6716,-0.3767,-1,0.38,0.41,closed,opposite_fill
2544,Will Harry Kane win the 2026 Ballon d'Or?,2026-06-06T23:03:00+00:00,2026-06-06T23:20:00+00:00,0.2833,sell_yes,buy_yes,0.29,0.3,24.9679,-0.2497,-1,0.3085,0.2715,closed,opposite_fill
2545,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-06T23:19:00+00:00,2026-06-06T23:21:00+00:00,0.0333,sell_yes,buy_yes,0.39,0.4,24.2964,-0.243,-1,0.41,0.395,closed,opposite_fill
2546,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-06T23:21:00+00:00,2026-06-06T23:26:00+00:00,0.0833,buy_yes,sell_yes,0.4,0.4,37.6716,0,0,0.395,0.405,closed,opposite_fill
2547,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-06T23:26:00+00:00,2026-06-06T23:29:00+00:00,0.05,sell_yes,buy_yes,0.4,0.4,24.2964,0,0,0.405,0.39,closed,opposite_fill
2548,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-06T23:29:00+00:00,2026-06-06T23:33:00+00:00,0.0667,buy_yes,sell_yes,0.4,0.4,37.6716,0,0,0.39,0.405,closed,opposite_fill
2549,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-06T23:33:00+00:00,2026-06-06T23:36:00+00:00,0.05,sell_yes,buy_yes,0.4,0.4,24.2964,0,0,0.405,0.39,closed,opposite_fill
2550,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,2026-06-05T08:46:00+00:00,2026-06-06T23:38:00+00:00,38.8667,buy_yes,sell_yes,0.36,0.25,14.2217,-1.5644,-11,0.355,0.305,closed,opposite_fill
2551,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-06T23:36:00+00:00,2026-06-06T23:40:00+00:00,0.0667,buy_yes,sell_yes,0.4,0.4,37.6716,0,0,0.39,0.41,closed,opposite_fill
2552,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-06T23:40:00+00:00,2026-06-06T23:45:00+00:00,0.0833,sell_yes,buy_yes,0.4,0.4,24.2964,0,0,0.41,0.385,closed,opposite_fill
2553,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-06T23:45:00+00:00,2026-06-06T23:46:00+00:00,0.0167,buy_yes,sell_yes,0.4,0.39,37.6716,-0.3767,-1,0.385,0.405,closed,opposite_fill
2554,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-06T23:46:00+00:00,2026-06-06T23:53:00+00:00,0.1167,sell_yes,buy_yes,0.39,0.4,24.2964,-0.243,-1,0.405,0.39,closed,opposite_fill
2555,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-06T23:53:00+00:00,2026-06-06T23:58:00+00:00,0.0833,buy_yes,sell_yes,0.4,0.39,37.6716,-0.3767,-1,0.39,0.395,closed,opposite_fill
2556,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-06T23:58:00+00:00,2026-06-07T00:01:00+00:00,0.05,sell_yes,buy_yes,0.39,0.41,26.1555,-0.5231,-2,0.395,0.405,closed,opposite_fill
2557,Clarity Act (H.R.3633) signed into law in 2026?,2026-06-06T23:00:00+00:00,2026-06-07T00:05:00+00:00,1.0833,buy_yes,sell_yes,0.55,0.5,48.5416,-2.4271,-5,0.495,0.505,closed,opposite_fill
2558,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T00:01:00+00:00,2026-06-07T00:06:00+00:00,0.0833,buy_yes,sell_yes,0.41,0.39,39.5306,-0.7906,-2,0.405,0.395,closed,opposite_fill
2559,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T00:06:00+00:00,2026-06-07T00:08:00+00:00,0.0333,sell_yes,buy_yes,0.39,0.4,22.4374,-0.2244,-1,0.395,0.395,closed,opposite_fill
2560,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T00:08:00+00:00,2026-06-07T00:09:00+00:00,0.0167,buy_yes,sell_yes,0.4,0.4,39.5306,0,0,0.395,0.405,closed,opposite_fill
2561,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T00:09:00+00:00,2026-06-07T00:10:00+00:00,0.0167,sell_yes,buy_yes,0.4,0.4,22.4374,0,0,0.405,0.395,closed,opposite_fill
2562,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T00:10:00+00:00,2026-06-07T00:13:00+00:00,0.05,buy_yes,sell_yes,0.4,0.4,39.5306,0,0,0.395,0.41,closed,opposite_fill
2563,Will there be no change in Fed interest rates after the September 2026 meeting?,2026-06-06T23:07:00+00:00,2026-06-07T00:15:00+00:00,1.1333,buy_yes,sell_yes,0.76,0.54,59.2827,-13.0422,-22,0.53,0.755,closed,opposite_fill
2564,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T00:13:00+00:00,2026-06-07T00:15:00+00:00,0.0333,sell_yes,buy_yes,0.4,0.4,22.4374,0,0,0.41,0.395,closed,opposite_fill
2565,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T00:15:00+00:00,2026-06-07T00:22:00+00:00,0.1167,buy_yes,sell_yes,0.4,0.41,41.3897,0.4139,1,0.395,0.41,closed,opposite_fill
2566,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T00:22:00+00:00,2026-06-07T00:28:00+00:00,0.1,sell_yes,buy_yes,0.41,0.38,20.5783,0.6174,3,0.41,0.375,closed,opposite_fill
2567,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T00:28:00+00:00,2026-06-07T00:29:00+00:00,0.0167,buy_yes,sell_yes,0.38,0.38,41.3897,0,0,0.375,0.405,closed,opposite_fill
2568,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T00:29:00+00:00,2026-06-07T00:31:00+00:00,0.0333,sell_yes,buy_yes,0.38,0.41,20.5783,-0.6174,-3,0.405,0.405,closed,opposite_fill
2569,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T00:31:00+00:00,2026-06-07T00:36:00+00:00,0.0833,buy_yes,sell_yes,0.41,0.4,41.3897,-0.4139,-1,0.405,0.405,closed,opposite_fill
2570,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T00:36:00+00:00,2026-06-07T00:39:00+00:00,0.05,sell_yes,buy_yes,0.4,0.4,20.5783,0,0,0.405,0.395,closed,opposite_fill
2571,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T00:39:00+00:00,2026-06-07T00:41:00+00:00,0.0333,buy_yes,sell_yes,0.4,0.39,41.3897,-0.4139,-1,0.395,0.395,closed,opposite_fill
2572,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T00:41:00+00:00,2026-06-07T00:47:00+00:00,0.1,sell_yes,buy_yes,0.39,0.39,22.4374,0,0,0.395,0.38,closed,opposite_fill
2573,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T00:47:00+00:00,2026-06-07T00:48:00+00:00,0.0167,buy_yes,sell_yes,0.39,0.39,39.5306,0,0,0.38,0.395,closed,opposite_fill
2574,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T00:48:00+00:00,2026-06-07T00:59:00+00:00,0.1833,sell_yes,buy_yes,0.39,0.4,24.2964,-0.243,-1,0.395,0.39,closed,opposite_fill
2575,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T00:59:00+00:00,2026-06-07T01:02:00+00:00,0.05,buy_yes,sell_yes,0.4,0.4,37.6716,0,0,0.39,0.41,closed,opposite_fill
2576,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T01:02:00+00:00,2026-06-07T01:12:00+00:00,0.1667,sell_yes,buy_yes,0.4,0.4,24.2964,0,0,0.41,0.395,closed,opposite_fill
2577,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T01:12:00+00:00,2026-06-07T01:15:00+00:00,0.05,buy_yes,sell_yes,0.4,0.4,37.6716,0,0,0.395,0.41,closed,opposite_fill
2578,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T01:15:00+00:00,2026-06-07T01:17:00+00:00,0.0333,sell_yes,buy_yes,0.4,0.4,24.2964,0,0,0.41,0.395,closed,opposite_fill
2579,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T01:17:00+00:00,2026-06-07T01:19:00+00:00,0.0333,buy_yes,sell_yes,0.4,0.37,37.6716,-1.1301,-3,0.395,0.405,closed,opposite_fill
2580,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T01:19:00+00:00,2026-06-07T01:23:00+00:00,0.0667,sell_yes,buy_yes,0.37,0.4,24.2964,-0.7289,-3,0.405,0.395,closed,opposite_fill
2581,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T01:23:00+00:00,2026-06-07T01:24:00+00:00,0.0167,buy_yes,sell_yes,0.4,0.4,39.5306,0,0,0.395,0.405,closed,opposite_fill
2582,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T01:24:00+00:00,2026-06-07T01:33:00+00:00,0.15,sell_yes,buy_yes,0.4,0.4,22.4374,0,0,0.405,0.365,closed,opposite_fill
2583,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T01:33:00+00:00,2026-06-07T01:37:00+00:00,0.0667,buy_yes,sell_yes,0.4,0.38,39.5306,-0.7906,-2,0.365,0.405,closed,opposite_fill
2584,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T01:37:00+00:00,2026-06-07T01:40:00+00:00,0.05,sell_yes,buy_yes,0.38,0.4,22.4374,-0.4487,-2,0.405,0.39,closed,opposite_fill
2585,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T01:40:00+00:00,2026-06-07T01:42:00+00:00,0.0333,buy_yes,sell_yes,0.4,0.39,39.5306,-0.3953,-1,0.39,0.4,closed,opposite_fill
2586,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T01:42:00+00:00,2026-06-07T01:54:00+00:00,0.2,sell_yes,buy_yes,0.39,0.4,24.2964,-0.243,-1,0.4,0.375,closed,opposite_fill
2587,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T01:54:00+00:00,2026-06-07T01:57:00+00:00,0.05,buy_yes,sell_yes,0.4,0.39,37.6716,-0.3767,-1,0.375,0.41,closed,opposite_fill
2588,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T01:57:00+00:00,2026-06-07T01:59:00+00:00,0.0333,sell_yes,buy_yes,0.39,0.4,24.2964,-0.243,-1,0.41,0.395,closed,opposite_fill
2589,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T01:59:00+00:00,2026-06-07T02:00:00+00:00,0.0167,buy_yes,sell_yes,0.4,0.4,37.6716,0,0,0.395,0.405,closed,opposite_fill
2590,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T02:00:00+00:00,2026-06-07T02:01:00+00:00,0.0167,sell_yes,buy_yes,0.4,0.4,24.2964,0,0,0.405,0.39,closed,opposite_fill
2591,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T02:01:00+00:00,2026-06-07T02:02:00+00:00,0.0167,buy_yes,sell_yes,0.4,0.4,37.6716,0,0,0.39,0.405,closed,opposite_fill
2592,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T02:02:00+00:00,2026-06-07T02:08:00+00:00,0.1,sell_yes,buy_yes,0.4,0.4,24.2964,0,0,0.405,0.395,closed,opposite_fill
2593,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T02:08:00+00:00,2026-06-07T02:10:00+00:00,0.0333,buy_yes,sell_yes,0.4,0.39,37.6716,-0.3767,-1,0.395,0.405,closed,opposite_fill
2594,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T02:10:00+00:00,2026-06-07T02:15:00+00:00,0.0833,sell_yes,buy_yes,0.39,0.4,24.2964,-0.243,-1,0.405,0.395,closed,opposite_fill
2595,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T02:15:00+00:00,2026-06-07T02:17:00+00:00,0.0333,buy_yes,sell_yes,0.4,0.4,37.6716,0,0,0.395,0.405,closed,opposite_fill
2596,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,2026-06-06T23:38:00+00:00,2026-06-07T02:18:00+00:00,2.6667,sell_yes,buy_yes,0.25,0.24,32.2543,0.3225,1,0.305,0.235,closed,opposite_fill
2597,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T02:17:00+00:00,2026-06-07T02:20:00+00:00,0.05,sell_yes,buy_yes,0.4,0.42,24.2964,-0.4859,-2,0.405,0.415,closed,opposite_fill
2598,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,2026-06-07T02:18:00+00:00,2026-06-07T02:24:00+00:00,0.1,buy_yes,sell_yes,0.24,0.24,14.2217,0,0,0.235,0.465,closed,opposite_fill
2599,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T02:20:00+00:00,2026-06-07T02:26:00+00:00,0.1,buy_yes,sell_yes,0.42,0.41,43.2487,-0.4325,-1,0.415,0.41,closed,opposite_fill
2600,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T02:26:00+00:00,2026-06-07T02:37:00+00:00,0.1833,sell_yes,buy_yes,0.41,0.4,18.7193,0.1872,1,0.41,0.395,closed,opposite_fill
2601,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T02:37:00+00:00,2026-06-07T02:40:00+00:00,0.05,buy_yes,sell_yes,0.4,0.38,43.2487,-0.865,-2,0.395,0.405,closed,opposite_fill
2602,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T02:40:00+00:00,2026-06-07T02:44:00+00:00,0.0667,sell_yes,buy_yes,0.38,0.4,18.7193,-0.3744,-2,0.405,0.375,closed,opposite_fill
2603,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,2026-06-07T02:24:00+00:00,2026-06-07T02:46:00+00:00,0.3667,sell_yes,buy_yes,0.24,0.24,32.2543,0,0,0.465,0.225,closed,opposite_fill
2604,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T02:44:00+00:00,2026-06-07T02:48:00+00:00,0.0667,buy_yes,sell_yes,0.4,0.38,43.2487,-0.865,-2,0.375,0.405,closed,opposite_fill
2605,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T02:48:00+00:00,2026-06-07T02:50:00+00:00,0.0333,sell_yes,buy_yes,0.38,0.4,18.7193,-0.3744,-2,0.405,0.39,closed,opposite_fill
2606,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T02:50:00+00:00,2026-06-07T02:51:00+00:00,0.0167,buy_yes,sell_yes,0.4,0.4,43.2487,0,0,0.39,0.405,closed,opposite_fill
2607,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T02:51:00+00:00,2026-06-07T02:52:00+00:00,0.0167,sell_yes,buy_yes,0.4,0.4,18.7193,0,0,0.405,0.385,closed,opposite_fill
2608,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,2026-06-07T02:46:00+00:00,2026-06-07T02:55:00+00:00,0.15,buy_yes,sell_yes,0.24,0.23,15.6159,-0.1562,-1,0.225,0.42,closed,opposite_fill
2609,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T02:52:00+00:00,2026-06-07T02:55:00+00:00,0.05,buy_yes,sell_yes,0.4,0.39,43.2487,-0.4325,-1,0.385,0.405,closed,opposite_fill
2610,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T02:55:00+00:00,2026-06-07T02:58:00+00:00,0.05,sell_yes,buy_yes,0.39,0.4,18.7193,-0.1872,-1,0.405,0.38,closed,opposite_fill
2611,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T02:58:00+00:00,2026-06-07T02:59:00+00:00,0.0167,buy_yes,sell_yes,0.4,0.39,43.2487,-0.4325,-1,0.38,0.395,closed,opposite_fill
2612,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T02:59:00+00:00,2026-06-07T03:04:00+00:00,0.0833,sell_yes,buy_yes,0.39,0.41,22.4374,-0.4487,-2,0.395,0.405,closed,opposite_fill
2613,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T03:04:00+00:00,2026-06-07T03:09:00+00:00,0.0833,buy_yes,sell_yes,0.41,0.4,39.5306,-0.3953,-1,0.405,0.405,closed,opposite_fill
2614,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T03:09:00+00:00,2026-06-07T03:13:00+00:00,0.0667,sell_yes,buy_yes,0.4,0.4,22.4374,0,0,0.405,0.385,closed,opposite_fill
2615,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,2026-06-07T03:13:00+00:00,2026-06-07T03:14:00+00:00,0.0167,buy_yes,sell_yes,0.4,0.39,39.5306,-0.3953,-1,0.385,0.395,closed,opposite_fill
